employee_id;sex;region;age;head_employee_id;exp_days;edu_degree;department_id;work_online_flg
97e8527f-eaf7-7a97-fc38-f34216141515;F;4;33;c81e728d-9d4c-2f63-6f06-7f89cc14862c;1462;0;2;0
f0dd4a99-fba6-075a-9494-772b58f95280;M;0;26;a5bfc9e0-7964-f8dd-deb9-5fc584cd965d;174;1;0;0
e8b1cbd0-5f6e-6a35-8a81-dee52493dd06;M;4;28;1f0e3dad-9990-8345-f743-9f8ffabdffc4;602;2;1;1
abd81528-6ba1-007a-bfbb-8415b83ae2cf;F;3;29;2a38a4a9-316c-49e5-a833-517c45d31070;374;2;2;0
5b69b9cb-8306-5d40-3869-739ae7f0995e;M;3;33;5fd0b37c-d7db-bb00-f97b-a6ce92bf5add;287;2;2;0
22fb0cee-7e1f-3bde-5829-3de743871417;F;2;35;93db85ed-909c-1383-8ff9-5ccfa94cebd9;93;2;2;1
0b8aff04-3861-7c05-5eb5-5f0ba5d226fa;M;6;28;7647966b-7343-c290-4867-3252e490f736;132;2;2;1
3295c76a-cbf4-caae-d33c-36b1b5fc2cb1;M;0;30;9b861925-1a19-057c-ff70-779273e95aa6;252;2;2;1
e820a45f-1dfc-7b95-282d-10b6087e11c0;M;1;47;9778d5d2-19c5-080b-9a6a-17bef029331c;640;2;1;0
a4d2f0d2-3dcc-84ce-983f-f9157f8b7f88;F;0;33;93db85ed-909c-1383-8ff9-5ccfa94cebd9;456;2;2;0
794288f2-52f4-5d35-735a-13853e605939;M;2;33;8613985e-c49e-b8f7-57ae-6439e879bb2a;579;2;1;0
d67d8ab4-f4c1-0bf2-2aa3-53e27879133c;M;2;50;e4da3b7f-bbce-2345-d777-2b0674a318d5;1557;2;1;1
f0935e4c-d592-0aa6-c7c9-96a5ee53a70f;F;2;32;c74d97b0-1eae-257e-44aa-9d5bade97baf;292;2;1;1
c215b446-bcdf-956d-848a-8419c1b5a920;F;2;36;7647966b-7343-c290-4867-3252e490f736;253;2;2;0
05f971b5-ec19-6b8c-65b7-5d2ef8267331;M;7;25;ed3d2c21-991e-3bef-5e06-9713af9fa6ca;172;2;0;1
192fc044-e74d-ffea-144f-9ac5dc9f3395;F;0;34;6364d3f0-f495-b6ab-9dcf-8d3b5c6e0b01;147;1;0;0
ad3019b8-5614-7c17-e82a-5bead782d2a8;M;3;30;2a38a4a9-316c-49e5-a833-517c45d31070;481;1;2;0
8a0e1141-fd37-fa5b-98d5-bb769ba1a7cc;F;4;24;d2ddea18-f006-65ce-8623-e36bd4e3c7c5;107;1;2;1
70efba66-d3d8-d531-94fb-1a8446ae07fa;F;0;33;1ff1de77-4005-f8da-13f4-2943881c655f;51;1;2;1
754dda4b-1ba3-4c6f-a897-16b85d68532b;M;4;33;93db85ed-909c-1383-8ff9-5ccfa94cebd9;104;1;2;0
060ad924-8994-7d41-0d89-7474079c1477;F;3;32;eccbc87e-4b5c-e2fe-2830-8fd9f2a7baf3;146;1;2;0
13f3cf8c-5319-52d7-2e58-47c4183e6910;M;2;32;fe9fc289-c3ff-0af1-42b6-d3bead98a923;470;1;0;0
fcdf25d6-e191-893e-7058-19b177cddea0;F;4;36;f0935e4c-d592-0aa6-c7c9-96a5ee53a70f;28;1;2;1
e2c0be24-560d-78c5-e599-c2a9c9d0bbd2;M;6;34;6f4922f4-5568-161a-8cdf-4ad2299f6d23;936;1;2;1
3948ead6-3a9f-2944-218d-e038d8934305;M;0;27;ea5d2f1c-4608-232e-07d3-aa3d998e5135;345;1;1;0
798cebcc-b326-17ad-9412-3450fd137104;M;6;34;eb160de1-de89-d905-8fcb-0b968dbbbd68;249;1;1;0
1f4fe6a4-411e-dc2f-f625-888b4093e917;F;6;26;eb160de1-de89-d905-8fcb-0b968dbbbd68;127;2;1;0
8e2cfdc2-7576-1edc-592f-73a076197c33;F;2;26;92cc2275-32d1-7e56-e079-02b254dfad10;63;1;2;0
7302e3f5-e7c0-72ae-a880-1faf8a492be0;F;0;24;2a38a4a9-316c-49e5-a833-517c45d31070;1420;2;2;1
52720e00-3547-c705-61bf-5e03b95aa99f;M;4;33;c16a5320-fa47-5530-d958-3c34fd356ef5;34;1;1;1
24917db1-5c4e-37e4-2186-6448c9ab23d8;M;1;31;02e74f10-e032-7ad8-68d1-38f2b4fdd6f0;762;1;2;1
3a1dd983-41fa-fc1d-fe9b-cf36360e6b84;M;1;25;98f13708-2101-94c4-7568-7be6106a3b84;514;2;2;0
65fc52ed-8f88-c813-23a4-18ca94cec2ed;M;6;49;35f4a8d4-65e6-e1ed-c05f-3d8ab658c551;103;2;1;0
4a3e0096-1a08-879c-34f9-1ca0070ea2f5;M;4;30;a97da629-b098-b75c-294d-ffdc3e463904;290;1;2;1
3546ab44-1e56-fa33-3f8b-44b610d95691;M;1;37;5fd0b37c-d7db-bb00-f97b-a6ce92bf5add;658;1;2;0
bc573864-331a-9e42-e451-1de6f678aa83;M;0;35;f899139d-f5e1-0593-9643-1415e770c6dd;501;2;0;0
add21793-8e07-bb1f-d879-6e0315b88c10;F;5;32;d1fe173d-08e9-5939-7adf-34b1d77e88d7;51;2;1;1
f52378e1-4237-225a-6f6c-7d802dc6abbd;F;3;31;6974ce5a-c660-610b-44d9-b9fed0ff9548;306;2;2;1
a1afc58c-6ca9-540d-0572-99ec3016d726;M;6;29;5ef05993-8ba7-99aa-a845-e1c2e8a762bd;29;1;2;0
8b406655-4730-ddfa-a026-6346bdc1b202;F;6;30;67c6a1e7-ce56-d3d6-fa74-8ab6d9af3fd7;373;1;2;0
f2217062-e9a3-97a1-dca4-29e7d70bc6ca;M;1;30;8f14e45f-ceea-167a-5a36-dedd4bea2543;84;2;2;1
8bf1211f-d4b7-b945-2889-9de0a43b9fb3;M;5;34;2838023a-778d-faec-dc21-2708f721b788;600;2;2;1
b5b41fac-0361-d157-d967-3ecb926af5ae;F;1;28;a3c65c29-7427-0fd0-93ee-8a9bf8ae7d0b;151;1;1;1
6602294b-e910-b1e3-c457-1bd98c4d5484;F;6;49;8613985e-c49e-b8f7-57ae-6439e879bb2a;223;2;1;1
a5cdd4aa-0048-b187-f718-2f1b9ce7a6a7;M;5;33;76dc611d-6eba-afc6-6cc0-879c71b5db5c;503;2;0;0
2421fcb1-263b-9530-df88-f7f002e78ea5;F;0;26;65b9eea6-e1cc-6bb9-f0cd-2a47751a186f;446;1;1;0
5c936263-f342-8a40-2279-08d5a3847c0b;F;0;37;66f041e1-6a60-928b-05a7-e228a89c3799;263;2;0;0
cd0f74b5-955d-c87f-d060-5745c4b49ee8;M;0;40;e2c420d9-28d4-bf8c-e0ff-2ec19b371514;1426;1;1;0
43feaeee-cd7b-2fe2-ae2e-26d917b6477d;M;4;40;2b44928a-e11f-b938-4c4c-f38708677c48;118;2;2;1
158f3069-a435-b314-a80b-dcb024f8e422;M;7;29;37693cfc-7480-49e4-5d87-b8c7d8b9aacd;44;2;1;0
3f088ebe-da03-513b-e71d-34d214291986;M;4;42;7f6ffaa6-bb0b-4080-17b6-2254211691b5;305;1;2;0
14ea0d5b-0cf4-9525-d186-6cb1e95ada5d;F;4;38;c8ffe9a5-87b1-26f1-52ed-3d89a146b445;338;1;1;1
fb60d411-a5c5-b72b-2e7d-3527cfc84fd0;M;0;38;f7177163-c833-dff4-b38f-c8d2872f1ec6;190;1;1;0
f29b38f1-60f8-7ae8-6df3-1cee1982066f;M;3;31;5f93f983-524d-ef3d-ca46-4469d2cf9f3e;488;1;1;0
9cb67ffb-5955-4ab1-dabb-65bcb370ddd9;M;4;31;c7e1249f-fc03-eb9d-ed90-8c236bd1996d;1225;1;2;1
9adeb82f-ffb5-444e-81fa-0ce8ad8afe7a;F;7;42;3ef81541-6f77-5098-fe97-7004015c6193;985;2;1;0
0ae3f79a-3023-4b6c-45a6-f7d298ba1310;M;5;35;5f93f983-524d-ef3d-ca46-4469d2cf9f3e;259;2;1;0
8b0d2689-63dd-0cfb-808a-ac48a549829f;M;4;35;642e92ef-b794-2173-4881-b53e1e1b18b6;770;1;2;0
dfa92d8f-817e-5b08-fcaa-fb50d03763cf;M;4;30;698d51a1-9d8a-121c-e581-499d7b701668;237;2;1;1
645098b0-86d2-f9e1-e0e9-39c27f9f2d6f;F;0;26;14bfa6bb-1487-5e45-bba0-28a21ed38046;348;2;2;0
6c97cd07-663b-0992-53bc-569fe8d342bb;M;7;49;c51ce410-c124-a10e-0db5-e4b97fc2af39;163;2;1;1
20f07591-c6fc-b220-ffe6-37cda29bb3f6;M;4;34;202cb962-ac59-075b-964b-07152d234b70;419;2;1;1
537d9b6c-9272-23c7-96ca-c288cced29df;F;3;38;44f683a8-4163-b352-3afe-57c2e008bc8c;368;2;2;1
88a839f2-f6f1-4278-79fc-33ee4acf4f66;M;4;34;9bf31c7f-f062-936a-96d3-c8bd1f8f2ff3;610;2;1;0
8fb21ee7-a220-7526-da55-a679f0332de2;F;4;26;3c59dc04-8e88-5024-3be8-079a5c74d079;811;2;1;0
c2ba1bc5-4b23-9208-cb37-b901c0d3b363;F;4;28;3def184a-d8f4-755f-f269-862ea77393dd;1356;2;2;1
6f2688a5-fce7-d48c-8d19-762b88c32c3b;F;5;26;28dd2c79-55ce-9264-5624-0b2ff0100bde;286;1;0;1
123b7f02-4335-72a0-a560-e620311a469c;F;1;30;4c56ff4c-e4aa-f957-3aa5-dff913df997a;630;0;2;0
dfd7468a-c613-286c-dbb4-0872c8ef3b06;F;4;36;ad61ab14-3223-efbc-24c7-d2583be69251;158;0;2;1
a666587a-fda6-e89a-ec27-4a3657558a27;F;3;34;7647966b-7343-c290-4867-3252e490f736;1106;1;2;0
b60c5ab6-47a2-7045-b462-934977ccad9a;M;0;41;698d51a1-9d8a-121c-e581-499d7b701668;256;1;1;1
d554f7bb-7be4-4a72-6706-8a7df88ddd20;F;6;27;a5bfc9e0-7964-f8dd-deb9-5fc584cd965d;854;2;0;1
6ee69d37-69e8-32ec-77c9-584e0b7ba112;M;1;29;ec5decca-5ed3-d6b8-079e-2e7e7bacc9f2;443;2;2;1
e3251075-5543-89fe-91d1-7a794861d47b;F;0;31;812b4ba2-87f5-ee0b-c9d4-3bbf5bbe87fb;87;2;2;1
32bb90e8-976a-ab52-98d5-da10fe66f21d;F;0;44;069059b7-ef84-0f0c-74a8-14ec9237b6ec;412;2;2;1
fc221309-7460-13ac-5545-71fbd180e1c8;F;0;29;38b3eff8-baf5-6627-478e-c76a704e9b52;626;1;2;0
9f61408e-3afb-633e-50cd-f1b20de6f466;F;0;41;a3c65c29-7427-0fd0-93ee-8a9bf8ae7d0b;922;2;1;0
32b30a25-0abd-6331-e03a-2a1f16466346;F;0;26;54229abf-cfa5-649e-7003-b83dd4755294;330;1;2;1
0768281a-05da-9f27-df17-8b5c39a51263;F;1;36;7f39f831-7fbd-b198-8ef4-c628eba02591;126;1;1;1
8c7bbbba-95c1-0259-75e5-48cee86dfadc;F;0;32;9778d5d2-19c5-080b-9a6a-17bef029331c;586;1;1;1
aa68c75c-4a77-c87f-97fb-686b2f068676;M;4;32;9bf31c7f-f062-936a-96d3-c8bd1f8f2ff3;148;1;1;1
fb2fcd53-4b0f-f3bb-ed73-cc51df620323;M;3;27;d1f491a4-04d6-8548-8094-3e5c3cd9ca25;568;1;2;0
6cfe0e61-27fa-25df-2a0e-f2ae1067d915;F;1;25;ad61ab14-3223-efbc-24c7-d2583be69251;893;2;2;1
2eace51d-8f79-6d04-991c-831a07059758;M;3;40;28dd2c79-55ce-9264-5624-0b2ff0100bde;525;0;0;0
fface838-5abb-f94b-4593-a0ed53a0c70f;F;7;25;72b32a1f-754b-a1c0-9b36-95e0cb6cde7f;395;2;1;1
287e03db-1d99-e0ec-2edb-90d079e142f3;M;5;38;698d51a1-9d8a-121c-e581-499d7b701668;382;2;1;0
301ad0e3-bd5c-b162-7a20-44908a42fdc2;F;3;37;a3f390d8-8e4c-41f2-747b-fa2f1b5f87db;639;1;0;1
2d405b36-7158-e3f1-2d7c-1e31a96b3af3;F;5;32;44f683a8-4163-b352-3afe-57c2e008bc8c;406;1;2;1
4476b929-e30d-d0c4-e8bd-bcc82c6ba23a;M;5;35;ec5decca-5ed3-d6b8-079e-2e7e7bacc9f2;643;2;2;0
a8f15eda-80c5-0adb-0e71-943adc8015cf;M;0;31;7f6ffaa6-bb0b-4080-17b6-2254211691b5;33;2;2;1
297fa777-7981-f402-dbba-17e9f29e292d;M;4;28;1c383cd3-0b7c-298a-b502-93adfecb7b18;514;2;2;1
c5a4e7e6-8828-45ea-7bb4-d9462868219b;M;0;39;735b90b4-5681-25ed-6c3f-678819b6e058;589;1;2;1
aace49c7-d807-67cf-fec0-e513ae886df0;F;6;27;07e1cd7d-ca89-a167-8042-477183b7ac3f;82;2;2;1
39461a19-e9ed-dfb3-85ea-76b26521ea48;M;1;29;2838023a-778d-faec-dc21-2708f721b788;492;2;2;1
7ef605fc-8dba-5425-d696-5fbd4c8fbe1f;F;6;22;8e296a06-7a37-5633-70de-d05f5a3bf3ec;91;2;2;0
fa7cdfad-1a5a-af83-70eb-eda47a1ff1c3;M;0;29;e369853d-f766-fa44-e1ed-0ff613f563bd;53;2;2;0
be53ee61-1049-3523-4b17-4e62a07e53cf;M;4;32;6ea9ab1b-aa0e-fb9e-1909-4440c317e21b;664;2;0;1
c0f168ce-8900-fa56-e577-89e2a2f2c9d0;F;0;22;43ec517d-68b6-edd3-015b-3edc9a11367b;255;2;2;0
6351bf9d-ce65-4515-bf1d-dbd6426dfa97;M;7;24;e2ef524f-bf3d-9fe6-11d5-a8e90fefdc9c;729;1;2;0
0c048b3a-434e-49e6-55c1-247efb389cec;M;6;33;6512bd43-d9ca-a6e0-2c99-0b0a82652dca;892;2;2;0
0245952e-cff5-5018-e2a4-59517fdb40e3;F;2;33;c20ad4d7-6fe9-7759-aa27-a0c99bff6710;623;2;2;1
17000029-63a4-9da1-3542-e0726b7bb758;F;5;29;c81e728d-9d4c-2f63-6f06-7f89cc14862c;1096;1;2;1
ab8aa05e-7824-81f5-5fc1-412a97e7ac34;F;4;39;fe9fc289-c3ff-0af1-42b6-d3bead98a923;60;2;0;1
49af6c4e-558a-7569-d80e-ee2e035e2bd7;F;2;28;d09bf415-44a3-365a-46c9-077ebb5e35c3;944;2;2;0
ecd62de2-0ea6-7e1c-2d93-3d311b08178a;M;3;35;17e62166-fc85-86df-a4d1-bc0e1742c08b;528;2;2;1
c74d97b0-1eae-257e-44aa-9d5bade97baf;M;1;35;6f4922f4-5568-161a-8cdf-4ad2299f6d23;562;2;2;1
06a15eb1-c383-6723-b53e-4abca8d9b879;F;6;26;3ef81541-6f77-5098-fe97-7004015c6193;263;0;1;1
89f03f7d-0272-0160-f1b0-4cf5b27f5ccb;F;0;43;9bf31c7f-f062-936a-96d3-c8bd1f8f2ff3;50;2;1;0
53c3bce6-6e43-be4f-2095-56518c2fcb54;M;1;29;02e74f10-e032-7ad8-68d1-38f2b4fdd6f0;307;1;2;1
310ce61c-90f3-a46e-340e-e8257bc70e93;F;2;24;c16a5320-fa47-5530-d958-3c34fd356ef5;343;1;1;1
8e6b42f1-644e-cb13-27dc-03ab345e618b;F;7;35;ed3d2c21-991e-3bef-5e06-9713af9fa6ca;824;2;0;1
e97ee205-4def-b209-c35f-e4dc94599061;F;0;28;c7e1249f-fc03-eb9d-ed90-8c236bd1996d;670;2;2;1
b5dc4e5d-9b49-5d01-96f6-1d45b26ef33e;M;0;28;d9d4f495-e875-a2e0-75a1-a4a6e1b9770f;784;2;1;1
8b6a80c3-cf2c-bd5f-9670-63618dc54f39;M;6;32;f033ab37-c302-01f7-3f14-2449d037028d;101;2;2;1
c15da1f2-b5e5-ed6e-6837-a3802f0d1593;F;2;20;8613985e-c49e-b8f7-57ae-6439e879bb2a;730;0;1;0
a49e9411-d64f-f53e-ccfd-d09ad10a15b3;F;0;34;d1fe173d-08e9-5939-7adf-34b1d77e88d7;770;2;1;0
c7e1249f-fc03-eb9d-ed90-8c236bd1996d;F;4;24;6f4922f4-5568-161a-8cdf-4ad2299f6d23;209;1;2;0
05049e90-fa4f-5039-a8ca-dc6acbb4b2cc;M;6;45;65b9eea6-e1cc-6bb9-f0cd-2a47751a186f;1440;2;1;1
81e74d67-8581-a3bb-7a72-0b019f4f1a93;M;0;26;44f683a8-4163-b352-3afe-57c2e008bc8c;526;2;2;1
b706835d-e79a-2b4e-8050-6f582af3676a;M;2;40;d09bf415-44a3-365a-46c9-077ebb5e35c3;622;2;2;1
ffeed84c-7cb1-ae7b-f4ec-4bd78275bb98;F;0;28;98dce83d-a57b-0395-e163-467c9dae521b;583;2;2;0
ba9a56ce-0a9b-fa26-e8ed-9e10b2cc8f46;F;4;36;072b030b-a126-b2f4-b237-4f342be9ed44;379;1;1;0
812b4ba2-87f5-ee0b-c9d4-3bbf5bbe87fb;M;3;44;8613985e-c49e-b8f7-57ae-6439e879bb2a;249;2;1;0
bdc4626a-a1d1-df8e-14d8-0d345b2a442d;F;0;35;68d30a95-9472-8bc3-9aa2-4be94b319d21;416;2;1;1
42ffcf05-7e13-3f94-c1b7-b5cf543ef3bd;F;3;29;72b32a1f-754b-a1c0-9b36-95e0cb6cde7f;619;1;1;1
60815949-75a7-64c8-e3a6-91fa2b3a321d;F;4;35;32bb90e8-976a-ab52-98d5-da10fe66f21d;320;2;0;0
39dcaf7a-053d-c372-fbc3-91d4e6b5d693;F;4;40;cfcd2084-95d5-65ef-66e7-dff9f98764da;343;2;1;1
6d0f8463-48a8-5632-1729-a2f36734d1a7;M;6;29;33e75ff0-9dd6-01bb-e69f-351039152189;343;1;2;1
404dcc91-b2ae-aa7c-aa47-487d1483e48a;F;1;33;02e74f10-e032-7ad8-68d1-38f2b4fdd6f0;253;2;2;1
16e6a332-6dd7-d868-cbc9-26602a61e4d0;F;0;49;c74d97b0-1eae-257e-44aa-9d5bade97baf;337;1;1;1
3d2d8ccb-37df-977c-b6d9-da15b76c3f3a;M;0;34;9f61408e-3afb-633e-50cd-f1b20de6f466;926;2;0;1
e034fb6b-66aa-cc1d-48f4-45ddfb08da98;M;0;30;d09bf415-44a3-365a-46c9-077ebb5e35c3;318;1;2;0
9b04d152-845e-c0a3-7839-4003c96da594;M;3;30;c9e1074f-5b3f-9fc8-ea15-d152add07294;220;2;2;1
8d9a0adb-7c20-4239-c963-5426f35c9522;M;1;28;45c48cce-2e2d-7fbd-ea1a-fc51c7c6ad26;33;1;2;1
39e4973b-a332-1b80-f37d-9b55f63ed8b8;M;6;25;1afa34a7-f984-eeab-dbb0-a7d494132ee5;209;1;1;1
3ef81541-6f77-5098-fe97-7004015c6193;M;1;42;43ec517d-68b6-edd3-015b-3edc9a11367b;67;2;2;1
fb875828-25f9-d28a-8d42-c5e5e5e8b23d;F;2;25;33e75ff0-9dd6-01bb-e69f-351039152189;143;2;2;1
7dcd340d-84f7-62eb-a80a-a538b0c527f7;M;0;31;68d30a95-9472-8bc3-9aa2-4be94b319d21;1187;2;1;0
2812e5cf-6d8f-21d6-9c91-dddeefb792a7;M;0;29;ec895663-7a99-787b-d197-eacd77acce5e;205;0;1;0
f33ba15e-ffa5-c10e-873b-f3842afb46a6;M;6;34;d1fe173d-08e9-5939-7adf-34b1d77e88d7;1405;2;1;0
ec8ce6ab-b3e9-52a8-5b85-51ba726a1227;M;4;35;6ea9ab1b-aa0e-fb9e-1909-4440c317e21b;812;2;0;0
93db85ed-909c-1383-8ff9-5ccfa94cebd9;M;4;25;6974ce5a-c660-610b-44d9-b9fed0ff9548;275;1;2;1
bb04af0f-7eca-ee4a-ae62-035497da1387;M;0;28;c20ad4d7-6fe9-7759-aa27-a0c99bff6710;68;2;2;0
aff0a6a4-5212-3297-0b2c-1cf539ad0a19;F;5;32;f033ab37-c302-01f7-3f14-2449d037028d;512;2;2;1
abdbeb4d-8dbe-30df-8430-a8394b7218ef;F;7;33;f0935e4c-d592-0aa6-c7c9-96a5ee53a70f;709;1;2;0
d2541440-5eb3-7dae-1c14-b18d6a2cac34;M;0;24;e2ef524f-bf3d-9fe6-11d5-a8e90fefdc9c;88;0;2;0
c6036a69-be21-cb66-0499-b75718a3ef24;M;6;31;6512bd43-d9ca-a6e0-2c99-0b0a82652dca;296;1;2;0
75fc093c-0ee7-42f6-ddda-a13fff98f104;F;0;27;c8ffe9a5-87b1-26f1-52ed-3d89a146b445;101;2;1;1
3937230d-e3c8-041e-4da6-ac3246a888e8;M;4;30;68d30a95-9472-8bc3-9aa2-4be94b319d21;1349;2;1;0
eecca5b6-365d-9607-ee5a-9d336962c534;F;4;36;202cb962-ac59-075b-964b-07152d234b70;367;1;1;1
d20be76a-86c0-d71c-7503-5fced631f874;M;3;28;43ec517d-68b6-edd3-015b-3edc9a11367b;973;0;2;1
90aef91f-0d9e-7c3b-e322-bd7bae41617d;M;7;35;4c56ff4c-e4aa-f957-3aa5-dff913df997a;812;2;2;1
3b92d18a-a7a6-176d-d37d-372bc2f1eb71;M;4;39;9f61408e-3afb-633e-50cd-f1b20de6f466;539;2;0;1
26e359e8-3860-db1d-11b6-acca57d8ea88;F;4;30;ac627ab1-ccbd-b62e-c96e-702f07f6425b;1049;2;1;1
6bc24fc1-ab65-0b25-b411-4e93a98f1eba;F;2;31;9778d5d2-19c5-080b-9a6a-17bef029331c;447;1;1;1
68ce199e-c2c5-5175-97ce-0a4d89620f55;M;2;31;2a38a4a9-316c-49e5-a833-517c45d31070;85;2;2;1
cbef4632-1026-d840-4bc3-216d4774c8a9;M;6;27;43ec517d-68b6-edd3-015b-3edc9a11367b;101;2;2;0
80a8155e-b153-025e-a1d5-13d0b2c4b675;M;4;27;ea5d2f1c-4608-232e-07d3-aa3d998e5135;49;1;1;0
b6d767d2-f8ed-5d21-a44b-0e5886680cb9;M;1;44;a3f390d8-8e4c-41f2-747b-fa2f1b5f87db;1115;1;0;1
f69e505b-0840-3ad2-298b-9f262659929a;F;4;40;2838023a-778d-faec-dc21-2708f721b788;543;1;2;1
944bdd96-3674-9a08-01c3-9b6e449dbedc;M;3;33;a3c65c29-7427-0fd0-93ee-8a9bf8ae7d0b;1066;1;1;0
7fa732b5-17cb-ed14-a488-43d74526c11a;M;0;50;d82c8d16-19ad-8176-d665-453cfb2e55f0;868;2;2;1
6ba3af5d-7b27-90e7-3f0d-e32e5c8c1798;M;1;30;19ca14e7-ea63-28a4-2e0e-b13d585e4c22;1007;2;1;1
65d2ea03-4258-87a7-17c4-35081cfc5dbb;M;2;32;9778d5d2-19c5-080b-9a6a-17bef029331c;212;2;1;0
1728efbd-a816-9228-2ba6-42aafd57be3a;F;1;32;d82c8d16-19ad-8176-d665-453cfb2e55f0;1968;1;2;1
3dd48ab3-1d01-6ffc-bf33-14df2b3cb9ce;M;2;23;a1d0c6e8-3f02-7327-d846-1063f4ac58a6;83;2;0;0
85fc37b1-8c57-0974-25b5-2fc7afbb6969;M;0;25;66f041e1-6a60-928b-05a7-e228a89c3799;434;2;0;0
aeb3135b-436a-a553-7382-2c010763dd54;F;1;35;6c8349cc-7260-ae62-e3b1-396831a8398f;159;2;2;1
e8dfff46-76a4-7048-d6f0-c4ef899593dd;M;2;24;eccbc87e-4b5c-e2fe-2830-8fd9f2a7baf3;234;0;2;1
a8f8f602-6402-4dca-151f-164729b76c0b;M;4;26;c8ffe9a5-87b1-26f1-52ed-3d89a146b445;274;2;1;1
96a93ba8-9a5b-5c6c-226e-49b88973f46e;F;4;19;f899139d-f5e1-0593-9643-1415e770c6dd;365;2;0;1
c9f95a0a-5af0-52bf-fce5-c89917335f67;F;2;33;93db85ed-909c-1383-8ff9-5ccfa94cebd9;543;1;2;0
bb7946e7-d85c-81a9-e69f-ee1cea4a087c;F;7;28;3416a75f-4cea-9109-507c-acd8e2f2aefc;359;2;2;1
091d584f-ced3-01b4-4265-4dd8c23b3fc9;F;0;35;b6d767d2-f8ed-5d21-a44b-0e5886680cb9;25;2;1;0
52d2752b-150f-9c35-ccb6-869cbf074e48;M;3;31;eccbc87e-4b5c-e2fe-2830-8fd9f2a7baf3;67;1;2;1
3621f145-4cac-f995-530e-a53652ddf8fb;M;2;28;07e1cd7d-ca89-a167-8042-477183b7ac3f;909;2;2;0
839ab468-20b5-24af-da05-122893c2fe8e;F;4;29;1679091c-5a88-0faf-6fb5-e6087eb1b2dc;656;2;0;1
9d7311ba-459f-9e45-ed74-6755a32dcd11;F;2;31;c81e728d-9d4c-2f63-6f06-7f89cc14862c;809;0;2;1
571e0f7e-2d99-2e73-8adf-f8b1bd43a521;M;0;35;8e296a06-7a37-5633-70de-d05f5a3bf3ec;452;2;2;1
68b1fbe7-f16e-4ae3-0249-73f12f3cb313;M;3;37;02e74f10-e032-7ad8-68d1-38f2b4fdd6f0;188;1;2;0
ec5aa0b7-8460-82a2-415f-0902f0da88f2;F;0;27;1c383cd3-0b7c-298a-b502-93adfecb7b18;490;1;2;1
bbaa9d6a-1445-eac8-8175-0bea6053f564;M;4;38;aab32389-22bc-c25a-6f60-6eb525ffdc56;121;1;1;1
8f121ce0-7d74-717e-0b1f-21d122e04521;M;1;28;3416a75f-4cea-9109-507c-acd8e2f2aefc;1767;1;2;1
c410003e-f13d-4517-27ae-ff9082c29a5c;M;2;44;66f041e1-6a60-928b-05a7-e228a89c3799;206;1;0;1
1385974e-d590-4a43-8616-ff7bdb3f7439;M;7;35;03afdbd6-6e79-29b1-25f8-597834fa83a4;128;2;1;1
5ec829de-be54-b19a-5f78-d9a65b900a39;M;1;30;069059b7-ef84-0f0c-74a8-14ec9237b6ec;217;1;2;1
291597a1-00aa-dd81-4d19-7af4f4bab3a7;F;0;33;73278a4a-8696-0eeb-576a-8fd4c9ec6997;1745;1;2;1
05311655-a15b-75fa-b869-56663e1819cd;M;0;30;44f683a8-4163-b352-3afe-57c2e008bc8c;698;1;2;0
4c5bcfec-8584-af0d-967f-1ab10179ca4b;M;4;34;e369853d-f766-fa44-e1ed-0ff613f563bd;933;2;2;0
cfecdb27-6f63-4854-f3ef-915e2e980c31;F;0;32;182be0c5-cdcd-5072-bb18-64cdee4d3d6e;942;1;2;1
53e3a716-1e42-8b65-688f-14b84d61c610;M;0;30;e369853d-f766-fa44-e1ed-0ff613f563bd;71;1;2;0
c667d53a-cd89-9a97-a85d-e0c201ba99be;M;6;33;a684ecee-e76f-c522-7732-86a895bc8436;463;2;2;1
eb1e7832-8c46-506b-46a4-ac4a1e378b91;M;6;26;5fd0b37c-d7db-bb00-f97b-a6ce92bf5add;63;2;2;0
d1a21da7-bca4-abff-8b0b-61b87597de73;F;0;45;d1fe173d-08e9-5939-7adf-34b1d77e88d7;256;2;1;1
9978b706-3e29-7d84-bb2a-c8e46c1c845f;M;0;36;76dc611d-6eba-afc6-6cc0-879c71b5db5c;1672;2;0;0
ff4d5fbb-afdf-976c-fdc0-32e3bde78de5;M;6;28;1afa34a7-f984-eeab-dbb0-a7d494132ee5;278;1;1;0
6c340f25-839e-6acd-c734-14517203f5f0;M;2;22;8613985e-c49e-b8f7-57ae-6439e879bb2a;322;2;1;1
3b712de4-8137-572f-3849-aabd5666a4e3;M;6;33;eb160de1-de89-d905-8fcb-0b968dbbbd68;166;2;1;1
88ef51f0-bf91-1e45-2e8d-bb1d807a81ab;M;3;39;f7177163-c833-dff4-b38f-c8d2872f1ec6;195;2;1;0
7d2b92b6-726c-2411-34da-e6cd3fb8c182;F;6;37;f899139d-f5e1-0593-9643-1415e770c6dd;1211;1;0;0
9a1de01f-893e-0d25-51ec-bb7ce4dc963e;F;4;37;8f14e45f-ceea-167a-5a36-dedd4bea2543;281;2;2;1
e77dbaf6-7592-53c7-c6d0-efc5690369c7;M;4;30;2b44928a-e11f-b938-4c4c-f38708677c48;195;2;2;1
f7f580e1-1d00-a758-14d2-ded41fe8e8fe;M;1;31;2b44928a-e11f-b938-4c4c-f38708677c48;768;1;2;0
