course_id;employee_id;pass_frac;start_dt;last_activity_dt;end_dt;educ_duration_days
90;8c01a759-4154-9a70-5cf7-275e41b21f0d;1.0000000000;2023-08-09 00:00:00;2023-08-23 00:00:00;2023-08-23 00:00:00;14.0000000000
7;98d6f58a-b0da-fbb8-6b08-3a001561bb34;0.8500000000;2023-04-08 00:00:00;2023-04-11 00:00:00;;
83;a1afc58c-6ca9-540d-0572-99ec3016d726;1.0000000000;2023-06-28 00:00:00;2023-07-08 00:00:00;2023-07-08 00:00:00;10.0000000000
83;2d579dc2-9360-d8bb-fbb4-aa541de5afa9;1.0000000000;2023-01-11 00:00:00;2023-01-15 00:00:00;2023-01-15 00:00:00;4.0000000000
8;d79aac07-5930-c83c-2f1e-369a511148fe;1.0000000000;2023-03-25 00:00:00;2023-04-13 00:00:00;2023-04-13 00:00:00;19.0000000000
45;e94f63f5-79e0-5cb4-9c05-c2d050ead9c0;1.0000000000;2023-04-27 00:00:00;2023-05-15 00:00:00;2023-05-15 00:00:00;18.0000000000
43;95151403-b0db-4f75-bfd8-da0b393af853;1.0000000000;2023-07-31 00:00:00;2023-08-10 00:00:00;2023-08-10 00:00:00;10.0000000000
10;f26dab9b-f6a1-37c3-b678-2e562794c2f2;1.0000000000;2023-08-10 00:00:00;2023-08-16 00:00:00;;
72;f0bbac6f-a079-f1e0-0b2c-14c1d3c6ccf0;0.5500000000;2023-03-09 00:00:00;2023-03-11 00:00:00;;
14;18d80423-86b7-9e2c-279f-d162df0205c8;1.0000000000;2023-05-31 00:00:00;2023-06-10 00:00:00;2023-06-10 00:00:00;10.0000000000
70;c9e1074f-5b3f-9fc8-ea15-d152add07294;0.3500000000;2023-05-25 00:00:00;2023-06-01 00:00:00;;
74;1ef91c21-2e30-e14b-f125-e9374262401f;1.0000000000;2023-07-13 00:00:00;2023-07-24 00:00:00;2023-07-24 00:00:00;11.0000000000
50;0c048b3a-434e-49e6-55c1-247efb389cec;1.0000000000;2023-05-19 00:00:00;2023-05-30 00:00:00;2023-05-30 00:00:00;11.0000000000
82;b137fdd1-f79d-56c7-edf3-365fea7520f2;1.0000000000;2023-05-26 00:00:00;2023-06-06 00:00:00;2023-06-06 00:00:00;11.0000000000
76;5ca3e9b1-22f6-1f8f-0649-4c97b1afccf3;0.7000000000;2023-03-17 00:00:00;2023-03-24 00:00:00;;
90;819f46e5-2c25-763a-55cc-642422644317;1.0000000000;2023-05-21 00:00:00;2023-05-30 00:00:00;2023-05-30 00:00:00;9.0000000000
89;92fb0c6d-1758-261f-10d0-52e6e2c1123c;0.1500000000;2023-08-16 00:00:00;2023-08-24 00:00:00;;
35;46ba9f2a-6976-570b-0353-203ec4474217;0.2000000000;2023-09-06 00:00:00;2023-09-15 00:00:00;;
88;4ebd440d-9950-4722-d80d-e606ea8507da;1.0000000000;2023-05-20 00:00:00;2023-05-31 00:00:00;2023-05-31 00:00:00;11.0000000000
41;996009f2-3740-0660-6f4c-0b0fda878af1;0.7000000000;2023-05-17 00:00:00;2023-05-21 00:00:00;;
0;7f975a56-c761-db65-06ec-a0b37ce6ec87;0.7500000000;2023-01-28 00:00:00;2023-02-03 00:00:00;;
16;6b8eba43-5517-4221-4453-411664a0dcc8;1.0000000000;2023-09-15 00:00:00;2023-09-25 00:00:00;2023-09-25 00:00:00;10.0000000000
25;4b025079-3549-726d-5c1e-a3906726ebfe;1.0000000000;2023-05-14 00:00:00;2023-05-18 00:00:00;2023-05-18 00:00:00;4.0000000000
38;d759175d-e8ea-5b1d-9a26-60e45554894f;1.0000000000;2023-10-17 00:00:00;2023-11-03 00:00:00;2023-11-03 00:00:00;17.0000000000
37;872488f8-8d1b-2db5-4d55-bc8bba2fad1b;0.0500000000;2023-02-23 00:00:00;2023-03-01 00:00:00;;
79;8c7bbbba-95c1-0259-75e5-48cee86dfadc;1.0000000000;2023-07-19 00:00:00;2023-08-03 00:00:00;2023-08-03 00:00:00;15.0000000000
31;991de292-e76f-74f3-c285-b3f6d57958d5;1.0000000000;2023-06-11 00:00:00;2023-06-24 00:00:00;2023-06-24 00:00:00;13.0000000000
31;41f1f191-76d3-8348-0afa-65d325c06ed0;1.0000000000;2023-03-03 00:00:00;2023-03-13 00:00:00;2023-03-13 00:00:00;10.0000000000
8;0e55666a-4ad8-22e0-e342-99df3591d979;0.4000000000;2023-04-19 00:00:00;2023-04-20 00:00:00;;
84;816b112c-6105-b3eb-d537-828a39af4818;1.0000000000;2023-03-28 00:00:00;2023-04-03 00:00:00;;
46;ede7e2b6-d13a-41dd-f9f4-bdef84fdc737;1.0000000000;2023-07-16 00:00:00;2023-07-23 00:00:00;2023-07-23 00:00:00;7.0000000000
25;d7322ed7-17de-df1e-b4e6-e52a37ea7bcd;1.0000000000;2023-06-18 00:00:00;2023-06-27 00:00:00;2023-06-27 00:00:00;9.0000000000
55;5055cbf4-3fac-3f7e-2336-b27310f0b9ef;1.0000000000;2023-03-13 00:00:00;2023-03-20 00:00:00;2023-03-20 00:00:00;7.0000000000
0;f48c04ff-ab49-ff0e-5d11-76244fdfb65c;0.9000000000;2023-05-21 00:00:00;2023-05-23 00:00:00;;
63;9a440050-1feb-b2a9-5e79-248486a5f6d3;0.2500000000;2023-04-20 00:00:00;2023-04-28 00:00:00;;
54;00a03ec6-533c-a7f5-c644-d198d815329c;1.0000000000;2023-01-21 00:00:00;2023-01-28 00:00:00;2023-01-28 00:00:00;7.0000000000
16;da4902cb-0bc3-8210-8397-14ebdcf0efc3;1.0000000000;2023-04-02 00:00:00;2023-04-08 00:00:00;2023-04-08 00:00:00;6.0000000000
10;fa3a3c40-7f82-377f-55c1-9c5d403335c7;1.0000000000;2023-06-17 00:00:00;2023-06-27 00:00:00;2023-06-27 00:00:00;10.0000000000
87;1177967c-7957-072d-a3dc-1db4ceb30e7a;1.0000000000;2023-03-30 00:00:00;2023-04-08 00:00:00;2023-04-08 00:00:00;9.0000000000
63;08d98638-c6fc-d194-a4b1-e6992063e944;1.0000000000;2023-06-08 00:00:00;2023-06-20 00:00:00;2023-06-20 00:00:00;12.0000000000
28;68a83eeb-494a-308f-e529-5da69428a507;1.0000000000;2023-01-28 00:00:00;2023-02-05 00:00:00;2023-02-05 00:00:00;8.0000000000
39;2d2ca7ee-df73-9ef4-c380-0713ec482e1a;1.0000000000;2023-04-10 00:00:00;2023-04-21 00:00:00;2023-04-21 00:00:00;11.0000000000
40;82161242-827b-703e-6acf-9c726942a1e4;1.0000000000;2023-07-11 00:00:00;2023-07-22 00:00:00;2023-07-22 00:00:00;11.0000000000
68;7ca57a9f-85a1-9a6e-4b9a-248c1daca185;1.0000000000;2023-08-09 00:00:00;2023-08-24 00:00:00;2023-08-24 00:00:00;15.0000000000
83;6bc24fc1-ab65-0b25-b411-4e93a98f1eba;1.0000000000;2023-04-05 00:00:00;2023-04-17 00:00:00;2023-04-17 00:00:00;12.0000000000
45;21be9a4b-d4f8-1549-a9d1-d241981cec3c;1.0000000000;2023-02-25 00:00:00;2023-03-01 00:00:00;2023-03-01 00:00:00;4.0000000000
66;678a1491-514b-7f10-06d6-05e9161946b1;0.3000000000;2023-05-02 00:00:00;2023-05-08 00:00:00;;
34;dc5c768b-5dc7-6a08-4531-934b34601977;1.0000000000;2023-06-18 00:00:00;2023-06-26 00:00:00;2023-06-26 00:00:00;8.0000000000
20;dbe272ba-b69f-8e13-f14b-405e038deb64;1.0000000000;2023-07-06 00:00:00;2023-07-16 00:00:00;2023-07-16 00:00:00;10.0000000000
22;daa96d96-81a2-1445-7724-54cbddf0cac1;1.0000000000;2023-07-28 00:00:00;2023-08-11 00:00:00;2023-08-11 00:00:00;14.0000000000
29;d54e99a6-c037-04e9-5e69-65532dec148b;1.0000000000;2023-07-02 00:00:00;2023-07-12 00:00:00;2023-07-12 00:00:00;10.0000000000
16;160c8865-2d47-d0be-60bf-bfed25111412;0.1000000000;2023-02-22 00:00:00;2023-02-27 00:00:00;;
47;02e74f10-e032-7ad8-68d1-38f2b4fdd6f0;1.0000000000;2023-03-23 00:00:00;2023-04-08 00:00:00;2023-04-08 00:00:00;16.0000000000
31;6aca9700-5c68-f120-6823-815f66102863;1.0000000000;2023-08-02 00:00:00;2023-08-12 00:00:00;2023-08-12 00:00:00;10.0000000000
86;33322217-0ab9-edca-4785-c39f55221fe7;0.3000000000;2023-05-11 00:00:00;2023-05-15 00:00:00;;
57;f3144cef-e89a-60d6-a1af-af7859c5076b;1.0000000000;2023-06-02 00:00:00;2023-06-11 00:00:00;2023-06-11 00:00:00;9.0000000000
65;b6f0479a-e87d-2449-7543-9c6124592772;0.7000000000;2023-02-11 00:00:00;2023-02-15 00:00:00;;
51;c73dfe6c-630e-db4c-1692-db67c510f65c;1.0000000000;2023-08-07 00:00:00;2023-08-19 00:00:00;2023-08-19 00:00:00;12.0000000000
62;facf9f74-3b08-3008-a894-eee7baa16469;0.1000000000;2023-06-13 00:00:00;2023-06-18 00:00:00;;
1;9996535e-0725-8a7b-bfd8-b132435c5962;1.0000000000;2023-04-17 00:00:00;2023-04-30 00:00:00;2023-04-30 00:00:00;13.0000000000
34;06997f04-a7db-9246-6a2b-aa6ebc8b872d;1.0000000000;2023-09-30 00:00:00;2023-10-08 00:00:00;2023-10-08 00:00:00;8.0000000000
25;17c276c8-e723-eb46-aef5-76537e9d56d0;1.0000000000;2023-01-25 00:00:00;2023-02-03 00:00:00;2023-02-03 00:00:00;9.0000000000
91;d707329b-ece4-55a4-62b5-8ce00d1194c9;0.9500000000;2023-06-20 00:00:00;2023-06-22 00:00:00;;
45;b337e84d-e875-2b27-eda3-a12363109e80;1.0000000000;2023-05-13 00:00:00;2023-05-28 00:00:00;2023-05-28 00:00:00;15.0000000000
83;5531a583-4816-2222-80f2-0d1ef9e95f69;1.0000000000;2023-03-17 00:00:00;2023-03-28 00:00:00;2023-03-28 00:00:00;11.0000000000
62;d296c101-daa8-8a51-f6ca-8cfc1ac79b50;0.0500000000;2023-09-03 00:00:00;2023-09-11 00:00:00;;
31;5b69b9cb-8306-5d40-3869-739ae7f0995e;1.0000000000;2023-06-16 00:00:00;2023-06-23 00:00:00;2023-06-23 00:00:00;7.0000000000
19;93db85ed-909c-1383-8ff9-5ccfa94cebd9;1.0000000000;2023-05-13 00:00:00;2023-05-29 00:00:00;2023-05-29 00:00:00;16.0000000000
68;eaa32c96-f620-053c-f442-ad32258076b9;0.9500000000;2023-03-08 00:00:00;2023-03-11 00:00:00;;
2;d7a84628-c025-d30f-7b2c-52c958767e76;0.1000000000;2023-11-01 00:00:00;2023-11-03 00:00:00;;
8;329e6581-efbc-90bd-92a1-f22c4ba2103d;1.0000000000;2023-04-01 00:00:00;2023-04-11 00:00:00;2023-04-11 00:00:00;10.0000000000
48;705f2172-8346-6678-8607-efbfca35afb3;1.0000000000;2023-05-13 00:00:00;2023-05-23 00:00:00;2023-05-23 00:00:00;10.0000000000
45;c3992e9a-68c5-ae12-bd18-488bc579b30d;1.0000000000;2023-05-16 00:00:00;2023-05-25 00:00:00;2023-05-25 00:00:00;9.0000000000
67;1ecfb463-472e-c911-5b10-c292ef8bc986;1.0000000000;2023-06-13 00:00:00;2023-06-26 00:00:00;2023-06-26 00:00:00;13.0000000000
43;54e36c5f-f5f6-a180-2925-ca009f3ebb68;1.0000000000;2023-04-21 00:00:00;2023-04-29 00:00:00;2023-04-29 00:00:00;8.0000000000
27;d81f9c1b-e2e0-8964-bf9f-24b15f0e4900;1.0000000000;2023-07-01 00:00:00;2023-07-12 00:00:00;2023-07-12 00:00:00;11.0000000000
50;24681928-425f-5a91-3350-4de568f5f6df;1.0000000000;2023-06-21 00:00:00;2023-07-01 00:00:00;2023-07-01 00:00:00;10.0000000000
35;9ac403da-7947-a183-884c-18a67d3aa8de;0.0000000000;2023-07-17 00:00:00;2023-07-20 00:00:00;;
32;8b406655-4730-ddfa-a026-6346bdc1b202;1.0000000000;2023-05-30 00:00:00;2023-06-05 00:00:00;2023-06-05 00:00:00;6.0000000000
90;7f39f831-7fbd-b198-8ef4-c628eba02591;1.0000000000;2023-05-14 00:00:00;2023-05-24 00:00:00;2023-05-24 00:00:00;10.0000000000
43;e3408432-c1a4-8a52-fb6c-74d926b38886;1.0000000000;2023-05-01 00:00:00;2023-05-11 00:00:00;2023-05-11 00:00:00;10.0000000000
52;571e0f7e-2d99-2e73-8adf-f8b1bd43a521;1.0000000000;2023-04-08 00:00:00;2023-04-19 00:00:00;2023-04-19 00:00:00;11.0000000000
78;b0df2270-be9c-b16c-1453-7e5bc2f2d37b;1.0000000000;2023-06-07 00:00:00;2023-06-15 00:00:00;2023-06-15 00:00:00;8.0000000000
39;9701a1c1-65dd-9420-816b-fec5edd6c2b1;0.7500000000;2023-06-12 00:00:00;2023-06-16 00:00:00;;
68;99adff45-6950-dd96-29a5-260c4de21858;1.0000000000;2023-05-10 00:00:00;2023-05-13 00:00:00;2023-05-13 00:00:00;3.0000000000
79;8ebda540-cbcc-4d73-3649-6819a46a1b68;0.6000000000;2023-02-03 00:00:00;2023-02-08 00:00:00;;
8;92fb0c6d-1758-261f-10d0-52e6e2c1123c;0.4500000000;2023-07-11 00:00:00;2023-07-12 00:00:00;;
31;8a146f1a-3da4-700c-bf03-cdc55e2daae6;1.0000000000;2023-05-16 00:00:00;2023-05-28 00:00:00;2023-05-28 00:00:00;12.0000000000
20;d51b4167-88b6-ee70-eb0c-381c06efc9f1;1.0000000000;2023-03-24 00:00:00;2023-03-31 00:00:00;2023-03-31 00:00:00;7.0000000000
42;92262bf9-07af-914b-95a0-fc33c3f33bf6;1.0000000000;2023-06-10 00:00:00;2023-06-20 00:00:00;2023-06-20 00:00:00;10.0000000000
74;65d2ea03-4258-87a7-17c4-35081cfc5dbb;1.0000000000;2023-02-19 00:00:00;2023-03-02 00:00:00;2023-03-02 00:00:00;11.0000000000
68;58a2fc6e-d39f-d083-f55d-4182bf88826d;1.0000000000;2023-05-03 00:00:00;2023-05-18 00:00:00;2023-05-18 00:00:00;15.0000000000
67;55b37c5c-270e-5d84-c793-e486d798c01d;1.0000000000;2023-09-16 00:00:00;2023-09-28 00:00:00;2023-09-28 00:00:00;12.0000000000
20;5f93f983-524d-ef3d-ca46-4469d2cf9f3e;1.0000000000;2023-06-10 00:00:00;2023-06-26 00:00:00;2023-06-26 00:00:00;16.0000000000
89;487d4c6a-3244-46b3-fa45-b30cfcee5337;1.0000000000;2023-04-28 00:00:00;2023-05-09 00:00:00;2023-05-09 00:00:00;11.0000000000
60;92af93f7-3faf-3cef-c129-b6bc55a748a9;1.0000000000;2023-06-29 00:00:00;2023-07-05 00:00:00;2023-07-05 00:00:00;6.0000000000
4;55c567fd-4395-ecef-6d93-6cf77b8d5b2b;0.0000000000;2023-04-09 00:00:00;2023-04-12 00:00:00;;
50;cf9a242b-70f4-5317-ffd2-81241fa66502;1.0000000000;2023-11-01 00:00:00;2023-11-14 00:00:00;2023-11-14 00:00:00;13.0000000000
37;b1d10e7b-afa4-4212-18a5-1b1e1f1b0ba2;0.9500000000;2023-05-13 00:00:00;2023-05-16 00:00:00;;
8;19ca14e7-ea63-28a4-2e0e-b13d585e4c22;1.0000000000;2023-04-15 00:00:00;2023-04-19 00:00:00;;
68;c92a1032-4374-fac6-8171-9d63979d00fe;1.0000000000;2023-07-15 00:00:00;2023-07-24 00:00:00;2023-07-24 00:00:00;9.0000000000
57;351b3358-7c5f-dd93-bd42-ef7ac9995a28;1.0000000000;2023-09-19 00:00:00;2023-09-28 00:00:00;2023-09-28 00:00:00;9.0000000000
60;970af30e-4810-57c4-8f87-e101b61e6994;0.9500000000;2023-04-10 00:00:00;2023-04-17 00:00:00;;
29;17e62166-fc85-86df-a4d1-bc0e1742c08b;1.0000000000;2023-06-13 00:00:00;2023-06-24 00:00:00;2023-06-24 00:00:00;11.0000000000
35;d94e18a8-adb4-cc0f-623f-7a83b1ac75b4;1.0000000000;2023-03-14 00:00:00;2023-03-26 00:00:00;2023-03-26 00:00:00;12.0000000000
86;82aa4b0a-f34c-2313-a562-076992e50aa3;1.0000000000;2023-06-27 00:00:00;2023-07-07 00:00:00;2023-07-07 00:00:00;10.0000000000
21;091d584f-ced3-01b4-4265-4dd8c23b3fc9;1.0000000000;2023-05-23 00:00:00;2023-06-01 00:00:00;2023-06-01 00:00:00;9.0000000000
53;3546ab44-1e56-fa33-3f8b-44b610d95691;1.0000000000;2023-08-23 00:00:00;2023-08-29 00:00:00;2023-08-29 00:00:00;6.0000000000
78;6ea9ab1b-aa0e-fb9e-1909-4440c317e21b;1.0000000000;2023-04-29 00:00:00;2023-05-06 00:00:00;2023-05-06 00:00:00;7.0000000000
76;b2eeb736-2ef8-3def-f5c7-813a67e14f0a;0.7500000000;2023-05-08 00:00:00;2023-05-15 00:00:00;;
80;2cb6b103-38a7-fc41-17a8-0da24b582060;1.0000000000;2023-07-28 00:00:00;2023-08-09 00:00:00;2023-08-09 00:00:00;12.0000000000
7;c5ab0bc6-0ac7-9291-82aa-dd08703f1ec6;0.0500000000;2023-10-07 00:00:00;2023-10-15 00:00:00;;
73;01f78be6-f7ca-d026-5850-8fe4616098a9;1.0000000000;2023-06-01 00:00:00;2023-06-15 00:00:00;2023-06-15 00:00:00;14.0000000000
45;519c8415-5964-6593-7582-1f7ca576f095;0.0500000000;2023-01-11 00:00:00;2023-01-15 00:00:00;;
83;aba3b6fd-5d18-6d28-e06f-f97135cade7f;1.0000000000;2023-03-15 00:00:00;2023-03-26 00:00:00;2023-03-26 00:00:00;11.0000000000
68;6b180037-abbe-bea9-91d8-b1232f8a8ca9;1.0000000000;2023-07-28 00:00:00;2023-08-08 00:00:00;2023-08-08 00:00:00;11.0000000000
45;393c55ae-a738-548d-f743-a186d15f3bef;1.0000000000;2023-03-01 00:00:00;2023-03-13 00:00:00;2023-03-13 00:00:00;12.0000000000
14;4734ba6f-3de8-3d86-1c31-76a6273cac6d;1.0000000000;2023-06-08 00:00:00;2023-06-15 00:00:00;2023-06-15 00:00:00;7.0000000000
27;5531a583-4816-2222-80f2-0d1ef9e95f69;1.0000000000;2023-04-01 00:00:00;2023-04-08 00:00:00;2023-04-08 00:00:00;7.0000000000
43;1068c6e4-c805-1cfd-4e9e-a8072e3189e2;1.0000000000;2023-03-20 00:00:00;2023-03-24 00:00:00;2023-03-24 00:00:00;4.0000000000
82;effc299a-1add-b07e-7089-f9b269c31f2f;1.0000000000;2023-07-15 00:00:00;2023-07-23 00:00:00;2023-07-23 00:00:00;8.0000000000
25;442cde81-694c-a09a-626e-eddefd1b74ca;0.3500000000;2023-05-18 00:00:00;2023-05-20 00:00:00;;
31;4462bf0d-dbe0-d0da-40e1-e828ebebeb11;0.9000000000;2023-05-05 00:00:00;2023-05-11 00:00:00;;
51;6e79ed05-baec-2754-e25b-4eac73a332d2;1.0000000000;2023-06-16 00:00:00;2023-07-02 00:00:00;2023-07-02 00:00:00;16.0000000000
22;80a8155e-b153-025e-a1d5-13d0b2c4b675;0.7000000000;2023-04-15 00:00:00;2023-04-17 00:00:00;;
72;1e4d3617-7d71-bbb3-558e-43af9577d70e;1.0000000000;2023-08-02 00:00:00;2023-08-10 00:00:00;2023-08-10 00:00:00;8.0000000000
43;cdf1035c-34ec-3802-18a8-cc9a43d438f9;1.0000000000;2023-07-29 00:00:00;2023-08-04 00:00:00;2023-08-04 00:00:00;6.0000000000
4;6c1da886-822c-6782-2bcf-3679d04369fa;0.5500000000;2023-05-09 00:00:00;2023-05-15 00:00:00;;
41;8f468c87-3a32-bb06-19ea-eb2050ba45d1;1.0000000000;2023-02-03 00:00:00;2023-02-11 00:00:00;2023-02-11 00:00:00;8.0000000000
43;705f2172-8346-6678-8607-efbfca35afb3;0.0500000000;2023-03-26 00:00:00;2023-03-29 00:00:00;;
7;5e9f92a0-1c98-6baf-cabb-afd145520b13;0.1500000000;2023-08-06 00:00:00;2023-08-14 00:00:00;;
45;ed422773-4ed7-5d34-3320-b6a5fd16ce57;1.0000000000;2023-08-31 00:00:00;2023-09-09 00:00:00;2023-09-09 00:00:00;9.0000000000
5;daa96d96-81a2-1445-7724-54cbddf0cac1;1.0000000000;2023-06-07 00:00:00;2023-06-19 00:00:00;2023-06-19 00:00:00;12.0000000000
34;6b180037-abbe-bea9-91d8-b1232f8a8ca9;1.0000000000;2023-07-05 00:00:00;2023-07-13 00:00:00;2023-07-13 00:00:00;8.0000000000
1;07cdfd23-373b-17c6-b337-251c22b7ea57;1.0000000000;2023-09-16 00:00:00;2023-09-26 00:00:00;2023-09-26 00:00:00;10.0000000000
84;d759175d-e8ea-5b1d-9a26-60e45554894f;0.7500000000;2023-02-12 00:00:00;2023-02-15 00:00:00;;
51;94e4451a-d239-0902-0c28-b26ca3a13cb8;1.0000000000;2023-05-13 00:00:00;2023-05-24 00:00:00;2023-05-24 00:00:00;11.0000000000
59;7ef605fc-8dba-5425-d696-5fbd4c8fbe1f;0.7500000000;2023-06-02 00:00:00;2023-06-05 00:00:00;;
22;6449f44a-102f-de84-8669-bdd9eb6b76fa;0.3500000000;2023-03-31 00:00:00;2023-04-05 00:00:00;;
16;430c3626-b879-b400-5d41-b8a46172e0c0;1.0000000000;2023-01-18 00:00:00;2023-01-28 00:00:00;2023-01-28 00:00:00;10.0000000000
7;9bf31c7f-f062-936a-96d3-c8bd1f8f2ff3;1.0000000000;2023-04-26 00:00:00;2023-05-01 00:00:00;2023-05-01 00:00:00;5.0000000000
70;5ec829de-be54-b19a-5f78-d9a65b900a39;1.0000000000;2023-05-18 00:00:00;2023-05-23 00:00:00;2023-05-23 00:00:00;5.0000000000
1;8929c70f-8d71-0e41-2d38-da624b21c3c8;1.0000000000;2023-03-26 00:00:00;2023-04-04 00:00:00;2023-04-04 00:00:00;9.0000000000
34;e7061188-3d27-60c8-bbaf-b4acb29e3446;1.0000000000;2023-07-19 00:00:00;2023-07-26 00:00:00;2023-07-26 00:00:00;7.0000000000
80;1145a30f-f807-45b5-6fb0-cecf65305017;1.0000000000;2023-05-14 00:00:00;2023-05-23 00:00:00;2023-05-23 00:00:00;9.0000000000
8;54229abf-cfa5-649e-7003-b83dd4755294;1.0000000000;2023-10-02 00:00:00;2023-10-17 00:00:00;2023-10-17 00:00:00;15.0000000000
10;b6f0479a-e87d-2449-7543-9c6124592772;0.3000000000;2023-02-10 00:00:00;2023-02-17 00:00:00;;
43;350db081-a661-5252-3535-4dd3e19b8c05;1.0000000000;2023-05-17 00:00:00;2023-05-25 00:00:00;2023-05-25 00:00:00;8.0000000000
75;a5910243-21c5-e2bd-bd23-ed35f0574dde;1.0000000000;2023-07-16 00:00:00;2023-07-29 00:00:00;2023-07-29 00:00:00;13.0000000000
62;9246444d-94f0-81e3-5498-03b928260f56;1.0000000000;2023-04-08 00:00:00;2023-04-19 00:00:00;2023-04-19 00:00:00;11.0000000000
63;5cbdfd0d-fa22-a3fc-a726-6376887f549b;1.0000000000;2023-04-23 00:00:00;2023-05-04 00:00:00;2023-05-04 00:00:00;11.0000000000
1;4a3e0096-1a08-879c-34f9-1ca0070ea2f5;1.0000000000;2023-04-19 00:00:00;2023-04-23 00:00:00;2023-04-23 00:00:00;4.0000000000
63;a64c94ba-af36-8e18-40a1-324e839230de;1.0000000000;2023-04-11 00:00:00;2023-04-25 00:00:00;2023-04-25 00:00:00;14.0000000000
10;443dec30-62d0-2869-86e2-1dc0631734c9;1.0000000000;2023-04-29 00:00:00;2023-05-12 00:00:00;2023-05-12 00:00:00;13.0000000000
11;4ebd440d-9950-4722-d80d-e606ea8507da;0.7500000000;2023-03-29 00:00:00;2023-03-30 00:00:00;;
42;8a0e1141-fd37-fa5b-98d5-bb769ba1a7cc;1.0000000000;2023-02-22 00:00:00;2023-03-01 00:00:00;2023-03-01 00:00:00;7.0000000000
29;8e6b42f1-644e-cb13-27dc-03ab345e618b;1.0000000000;2023-01-30 00:00:00;2023-02-10 00:00:00;2023-02-10 00:00:00;11.0000000000
59;92977ae4-d2ba-2142-5a59-afb269c2a14e;1.0000000000;2023-03-30 00:00:00;2023-04-07 00:00:00;2023-04-07 00:00:00;8.0000000000
25;621bf66d-db7c-962a-a0d2-2ac97d69b793;1.0000000000;2023-08-21 00:00:00;2023-09-01 00:00:00;2023-09-01 00:00:00;11.0000000000
43;0c8ce551-6305-5c4d-a50a-81e0a273468c;0.1500000000;2023-10-28 00:00:00;2023-11-01 00:00:00;;
82;6b8eba43-5517-4221-4453-411664a0dcc8;1.0000000000;2023-02-21 00:00:00;2023-03-02 00:00:00;2023-03-02 00:00:00;9.0000000000
61;e8b1cbd0-5f6e-6a35-8a81-dee52493dd06;1.0000000000;2023-01-11 00:00:00;2023-01-24 00:00:00;2023-01-24 00:00:00;13.0000000000
89;4ffce04d-92a4-d6cb-21c1-494cdfcd6dc1;1.0000000000;2023-05-30 00:00:00;2023-06-04 00:00:00;2023-06-04 00:00:00;5.0000000000
35;ed3d2c21-991e-3bef-5e06-9713af9fa6ca;0.8000000000;2023-02-22 00:00:00;2023-02-28 00:00:00;;
1;a63fc8c5-d915-e1f1-a40f-40e6c7499863;1.0000000000;2023-07-27 00:00:00;2023-08-04 00:00:00;2023-08-04 00:00:00;8.0000000000
80;c902b497-eb97-2281-fb5b-4e206db38ee6;1.0000000000;2023-09-11 00:00:00;2023-09-22 00:00:00;2023-09-22 00:00:00;11.0000000000
59;062ddb6c-7273-10e7-6b62-00b7c71f63b5;1.0000000000;2023-08-31 00:00:00;2023-09-10 00:00:00;2023-09-10 00:00:00;10.0000000000
26;296472c9-542a-d4d4-788d-543508116cbc;0.2000000000;2023-10-07 00:00:00;2023-10-14 00:00:00;;
83;bad5f337-80c4-2f25-8887-8a9d07405083;1.0000000000;2023-08-13 00:00:00;2023-08-21 00:00:00;2023-08-21 00:00:00;8.0000000000
34;884ce4bb-65d3-28ec-b03c-598409e2b168;1.0000000000;2023-06-24 00:00:00;2023-07-03 00:00:00;2023-07-03 00:00:00;9.0000000000
80;0abdc563-a061-05ae-e3c6-136871c9f4d1;1.0000000000;2023-07-04 00:00:00;2023-07-14 00:00:00;2023-07-14 00:00:00;10.0000000000
25;37bc2f75-bf1b-cfe8-450a-1a41c200364c;1.0000000000;2023-05-25 00:00:00;2023-06-06 00:00:00;2023-06-06 00:00:00;12.0000000000
35;cd0cbcc6-68fe-4bc5-8e0a-f3cc7e0a653d;0.1500000000;2023-08-22 00:00:00;2023-08-24 00:00:00;;
20;97e8527f-eaf7-7a97-fc38-f34216141515;0.3000000000;2023-03-13 00:00:00;2023-03-19 00:00:00;;
20;d1a69640-d53a-32a9-fb13-e93d1c8f3104;0.8000000000;2023-06-02 00:00:00;2023-06-05 00:00:00;;
57;4afd521d-7715-8e02-aed3-7e2274b90c9c;0.2500000000;2023-05-18 00:00:00;2023-05-21 00:00:00;;
34;e5b294b7-0c96-47dc-f804-d7baa1903918;0.6500000000;2023-03-15 00:00:00;2023-03-20 00:00:00;;
71;1c383cd3-0b7c-298a-b502-93adfecb7b18;0.9000000000;2023-05-13 00:00:00;2023-05-18 00:00:00;;
43;80a8155e-b153-025e-a1d5-13d0b2c4b675;1.0000000000;2023-04-18 00:00:00;2023-04-27 00:00:00;2023-04-27 00:00:00;9.0000000000
25;e4873aa9-a05c-c5ed-8395-61d121516766;1.0000000000;2023-08-30 00:00:00;2023-09-07 00:00:00;2023-09-07 00:00:00;8.0000000000
24;1f71e393-b380-9197-ed66-df836fe833e5;0.0000000000;2023-10-29 00:00:00;2023-11-10 00:00:00;;
21;944626ad-f9e3-b76a-3919-b50dc0b080a4;1.0000000000;2023-09-17 00:00:00;2023-09-27 00:00:00;2023-09-27 00:00:00;10.0000000000
61;0d0fd7c6-e093-f7b8-04fa-0150b875b868;0.9500000000;2023-08-02 00:00:00;2023-08-07 00:00:00;;
